Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10,Capital Gain Yeild,Dividend Yeild,Total Monthly Return,Rolling Balance,Percent_change_since_last_month,Percent_change_since_last_year
2022-04-01,4391.295999999999,62.65331621604982,196.02666666666664,289.11,2.75,4649.79,66.34,207.57,33.89,-0.005545669971683567,0.0011823490998890723,-0.004363320871794495,7618107.18,-0.44,-0.72
2022-05-01,4040.36,63.336658108024906,194.14333333333332,292.3,2.9,4231.55,66.33,203.33,30.67,-0.08994814819593999,0.001188763363506739,-0.08875938483243326,6941928.68,-8.88,-9.49
2022-06-01,3898.946666666667,64.02,192.26,296.31,3.14,4028.12,66.14,198.63,29.05,-0.04807458259975666,0.0013025172021284557,-0.0467720653976282,6617240.33,-4.68,-14.47
2022-07-01,3911.729499999999,64.4527684478357,190.58333333333331,296.28,2.9,4041.8,66.6,196.92,29.0,0.0033961252395659242,0.0013778139678063215,0.004773939207372246,6648830.64,0.48,-16.22
2022-08-01,4158.5630434782615,64.8855368956714,188.90666666666664,296.17,2.9,4298.36,67.07,195.26,30.7,0.0634766688109257,0.001382840978441948,0.06485950978936765,7080070.53,6.49,-12.52
2022-09-01,3850.520476190475,65.31830534350709,187.23,296.81,3.52,3971.42,67.37,193.11,28.23,-0.07606156766766851,0.0013061183024843585,-0.07475544936518416,6550796.68,-7.48,-18.77
2022-10-01,3726.050952380952,65.85220356233806,182.40333333333336,298.01,3.98,3827.52,67.65,187.37,27.08,-0.036233891152283086,0.0014195174521959401,-0.034814373700087144,6322734.8,-3.48,-21.3
2022-11-01,3917.488571428571,66.38610178116903,177.57666666666665,297.71,3.89,4028.24,68.26,182.6,28.38,0.052441267452554084,0.0014861668478109412,0.05392743430036503,6663703.66,5.39,-20.43
2022-12-01,3912.380952380953,66.92,172.75,296.8,3.62,4035.38,69.02,178.18,28.32,0.001772486247095587,0.0014278361434936018,0.003200322390589189,6685029.66,0.32,-20.14
2023-01-01,3960.6565,67.35,173.55666666666667,299.17,3.53,4052.77,68.92,177.59,28.33,0.00430938350291667,0.0014232447336640745,0.005732628236580745,6723352.45,0.57,-17.31
